category,name,mrp,discountpercent,availablequantity,discountedsellingprice,weightingms,outofstock,quantity,discountamount,discountpercent_calculated
Home & Cleaning,Pril Perfect Lime Dishwash Liquid,190.0,7,4,175.0,750,False,750,15.0,7.894736842105263
Home & Cleaning,Dettol Antiseptic Disinfectant Liquid,66.0,0,6,66.0,125,False,125,0.0,0.0
Home & Cleaning,Godrej Aer Power Pocket Berry Rush,55.0,0,3,55.0,10,False,10,0.0,0.0
Home & Cleaning,Hit Cockroach Killer Spray ,101.0,2,4,98.0,200,False,200,3.0,2.9702970297029703
Home & Cleaning,Vim Dishwash Liquid Gel Lemon,185.0,5,1,175.0,750,False,750,10.0,5.405405405405405
Home & Cleaning,"Harpic Disinfectant Toilet Cleaner Liquid, Original - 1 L",178.0,0,6,178.0,1000,False,1,0.0,0.0
Home & Cleaning,Odomos Mosquito Repellent Cream ,50.0,8,6,46.0,50,False,50,4.0,8.0
Home & Cleaning,Harpic Disinfectant Bathroom Cleaner Liquid Lemon,189.0,5,6,179.0,1000,False,1,10.0,5.291005291005291
Home & Cleaning,Eveready AA pack of 10 ,150.0,4,6,143.0,580,False,10,7.0,4.666666666666667
Home & Cleaning,Cherry Blossom Liquid Wax Polish,98.0,5,6,93.0,75,False,75,5.0,5.1020408163265305
Home & Cleaning,Gala Scrubber Cleaner Home Everyday Scrub,35.0,2,6,34.0,58,False,1,1.0,2.857142857142857
Home & Cleaning,Hit Flower Lime Fragrance Insect Killer Spray,182.0,3,6,176.0,400,False,400,6.0,3.296703296703297
Home & Cleaning,Harpic Hygienic Toilet Cleaner Rim Block Jasmine,82.0,6,4,77.0,26,False,26,5.0,6.097560975609756
Home & Cleaning,Om Bhakti - Pancha Deepa Oil ,199.0,10,6,179.0,1000,False,1,20.0,10.050251256281408
Home & Cleaning,Ariel Complete Detergent Washing Powder 500 g  + 200 g Free,135.0,0,6,135.0,500,False,500,0.0,0.0
Home & Cleaning,Surf Excel Matic Top Load Detergent Powder,200.0,6,1,188.0,1000,False,1,12.0,6.0
Home & Cleaning,Harpic Flushmatic In-Cistern Toilet Cleaner Blocks Marine,154.0,7,4,143.0,100,False,100,11.0,7.142857142857142
Home & Cleaning,Eveready 1012 Carbon Zinc AAA Battery,150.0,4,2,143.0,580,False,10,7.0,4.666666666666667
Home & Cleaning,Surf Excel Matic Front Load Detergent Liquid,225.0,1,6,221.0,1000,False,1,4.0,1.7777777777777777
Home & Cleaning,Origami Kitchen Towels 2 In 1 Quilted 2ply,140.0,10,6,126.0,116,False,2,14.0,10.0
Home & Cleaning,Oxi Green Phenyl - Pine ,82.0,9,6,74.0,1000,False,1,8.0,9.75609756097561
Home & Cleaning,Surf Excel Easy Wash Detergent Liquid,170.0,0,6,169.0,1000,False,1,1.0,0.5882352941176471
Home & Cleaning,Uno Playing Card Game,149.0,9,2,135.0,58,False,1,14.0,9.395973154362416
Home & Cleaning,Chakaachak Mini Cloth Brush,40.0,2,1,39.0,58,False,1,1.0,2.5
Home & Cleaning,Chakaachak Super Scrub Pad (Pack of 3),35.0,2,2,34.0,174,False,3,1.0,2.857142857142857
Home & Cleaning,Colin Glass and Surface Cleaner Liquid Spray Regular,62.0,6,5,58.0,250,False,250,4.0,6.451612903225806
Home & Cleaning,Om Bhakti Cow Dung Cakes ,16.0,0,6,16.0,290,False,5,0.0,0.0
Home & Cleaning,Dettol Antiseptic Liquid,33.0,0,4,33.0,60,False,60,0.0,0.0
Home & Cleaning,Harpic Hygienic Toilet Cleaner Rim Block Citrus,82.0,6,6,77.0,26,False,26,5.0,6.097560975609756
Home & Cleaning,Eveready Ultima Alkaline AA Cell Battery-6 Pc Pack,210.0,10,6,189.0,348,False,6,21.0,10.0
Home & Cleaning,Mangaldeep Rose Puja Agarbatti ,65.0,9,4,59.0,120,False,120,6.0,9.230769230769232
Home & Cleaning,Ariel Matic Top Load Detergent Washing Powder,225.0,0,6,225.0,1000,False,1,0.0,0.0
Home & Cleaning,Gala Cloth Poccha/Mop,125.0,9,6,113.0,58,False,1,12.0,9.6
Home & Cleaning,Chakaachak Floor Cleaning Pocha,50.0,2,6,49.0,58,False,1,1.0,2.0
Home & Cleaning,Oxi Green Floor Cleaner - Floral,179.0,10,6,161.0,1000,False,1,18.0,10.05586592178771
Home & Cleaning,"Godrej Aer Pocket, Bathroom Air Fragrance - Assorted Pack Of 3",160.0,0,6,160.0,30,False,30,0.0,0.0
Home & Cleaning,Ariel Complete Detergent Washing Powder 1 kg + 500 g Free,280.0,6,6,263.0,1500,False,1,17.0,6.071428571428571
Home & Cleaning,Chakaachak Sponge Scrubber (Pack of 2),45.0,2,6,44.0,116,False,2,1.0,2.2222222222222223
Home & Cleaning,Lizol Disinfectant Surface & Floor Cleaner Liquid Floral,103.0,5,6,97.0,500,False,500,6.0,5.825242718446602
Home & Cleaning,Harpic Germ & Stain Blaster Disinfectant Toilet Cleaner Floral,148.0,7,6,137.0,750,False,750,11.0,7.4324324324324325
Home & Cleaning,Hit Lime Fresh Flying Insect Killer,269.0,0,6,269.0,385,False,385,0.0,0.0
Home & Cleaning,Fevistik Super Glue Stick,40.0,2,6,39.0,15,False,15,1.0,2.5
Home & Cleaning,Godrej Ezee Liquid Detergent,175.0,0,6,175.0,1000,False,1,0.0,0.0
Home & Cleaning,Odonil Air Fresher Buy 3 Get 1 Free,225.0,5,3,213.0,300,False,300,12.0,5.333333333333334
Home & Cleaning,"""Godrej Aer Power Pocket - Long Lasting Bathroom Fragrance Fresh Blossom""",55.0,0,6,55.0,10,False,10,0.0,0.0
Home & Cleaning,Genteel Liquid Detegrent,320.0,0,6,320.0,2000,False,2,0.0,0.0
Home & Cleaning,Scotch Brite Scrub Pad,75.0,9,6,68.0,290,False,5,7.0,9.333333333333334
Home & Cleaning,Shubh kart - Nirmal Eco Box Chandan Agarbatti - 100g,65.0,13,5,56.0,100,False,100,9.0,13.846153846153847
Home & Cleaning,Surf Excel Quick Wash,600.0,8,1,549.0,4000,False,4,51.0,8.5
Home & Cleaning,Hem Mantra Masala Agarbatti,85.0,7,1,79.0,50,False,50,6.0,7.0588235294117645
Home & Cleaning,Odonil Room Air Freshener Spray Lavender Mist,149.0,5,4,141.0,240,False,240,8.0,5.369127516778524
Home & Cleaning,Chakaachak Mega Star Toilet Brush,110.0,2,4,107.0,58,False,1,3.0,2.727272727272727
Home & Cleaning,Om Bhakti Wick for Diya - Cotton Long Batti ,19.0,0,4,19.0,50,False,50,0.0,0.0
Home & Cleaning,Origami Non-Woven Kitchen Towel,190.0,14,4,162.0,80,False,80,28.0,14.736842105263156
Home & Cleaning,Shubh kart - Nirmal 5 in 1 Agarbatti Zipper - 150g,65.0,13,6,56.0,150,False,150,9.0,13.846153846153847
Home & Cleaning,Harpic Lemon Bathroom Cleaner ,95.0,9,6,86.0,500,False,500,9.0,9.473684210526317
Home & Cleaning,Scotch Brite Sponge Wipes,200.0,0,2,200.0,174,False,3,0.0,0.0
Home & Cleaning,Godrej Aer Spray Fresh Lush Green,150.0,16,2,126.0,240,False,240,24.0,16.0
Home & Cleaning,Oxi Green Phenyl Concentrate,200.0,10,6,180.0,1000,False,1,20.0,10.0
Home & Cleaning,Oxi Green Max Force Green Concentrate,107.0,10,3,96.0,500,False,500,11.0,10.2803738317757
Home & Cleaning,Godrej Aer Morning Misty Meadows Home Air Freshener,150.0,0,4,149.0,240,False,240,1.0,0.6666666666666667
Home & Cleaning,Kiwi Dranex Drain Cleaner,135.0,9,1,122.0,348,False,6,13.0,9.62962962962963
Home & Cleaning,Origami Disposable Spoons,80.0,10,3,72.0,1160,False,20,8.0,10.0
Home & Cleaning,Pril Bar Tub,55.0,0,1,55.0,500,False,500,0.0,0.0
Home & Cleaning,Om Bhakti Wick for Diya - Cotton Flower Batti ,19.0,0,4,19.0,60,False,60,0.0,0.0
Home & Cleaning,Chakaachak Deluxe Dustpan Grey,68.0,2,3,66.0,58,False,1,2.0,2.941176470588235
Home & Cleaning,Lizol Disinfectant Surface & Floor Cleaner Liquid Citrus,205.0,8,3,188.0,975,False,975,17.0,8.292682926829269
Home & Cleaning,ScotchBrite Premium Kitchen Towels,150.0,18,3,123.0,174,False,1,27.0,18.0
Home & Cleaning,Vanish All in One Powder Detergent Booster,210.0,10,2,189.0,400,False,400,21.0,10.0
Home & Cleaning,Good Knight Fabric Personal Mosquito Repellent Roll On,75.0,0,3,75.0,8,False,8,0.0,0.0
Home & Cleaning,Gala Iron Bull Scrub Pad,140.0,10,6,126.0,174,False,3,14.0,10.0
Home & Cleaning,Tide Plus Extra Power Lemon & Mint Detergent Powder,215.0,1,6,211.0,2000,False,2,4.0,1.8604651162790697
Home & Cleaning,Chakaachak Dustpan Grey,70.0,2,5,68.0,58,False,1,2.0,2.857142857142857
Home & Cleaning,Mortein PowerGard Rat Kill Cake,64.0,6,6,60.0,100,False,100,4.0,6.25
Home & Cleaning,Odomos Mosquito Repellent Cream,25.0,0,1,25.0,23,False,25,0.0,0.0
Home & Cleaning,Shubh kart - Nirmal Eco Box Sugandhi Mogra Agarbatti - 100g,65.0,13,6,56.0,100,False,100,9.0,13.846153846153847
Home & Cleaning,Cherry Blossom Wax Shoe Polish Black,68.0,5,6,64.0,40,False,40,4.0,5.88235294117647
Home & Cleaning,Origami Paper Plates,240.0,15,5,204.0,50,False,50,36.0,15.0
Home & Cleaning,Gala Microfiber Magic Cloth 2-In-1,175.0,9,6,158.0,58,False,1,17.0,9.714285714285714
Home & Cleaning,Mr Muscle Dranex Drain Cleaner Kiwi,160.0,6,4,149.0,375,False,375,11.0,6.875000000000001
Home & Cleaning,Lizol Disinfectant Surface & Floor Cleaner Liquid Jasmine,103.0,5,6,97.0,500,False,500,6.0,5.825242718446602
Home & Cleaning,Odonil Room Spray Air Freshener Citrus Fres,150.0,12,4,132.0,137,False,137,18.0,12.0
Home & Cleaning,Scotch Brite Power Scrub Pad,50.0,2,6,49.0,58,False,1,1.0,2.0
Home & Cleaning,Origami Good Karma Toilet Roll,275.0,14,6,234.0,232,False,1,41.0,14.909090909090908
Home & Cleaning,Shubh kart - Shubhkart Sambrani Cup Black 12n,80.0,6,4,75.0,696,False,12,5.0,6.25
Home & Cleaning,Gala Scrubber Pad,75.0,9,5,68.0,290,False,5,7.0,9.333333333333334
Home & Cleaning,Origami So Soft Tissue Roll Single - 340 Pulls 3 Ply,80.0,0,1,80.0,58,False,1,0.0,0.0
Home & Cleaning,Odomos lotion - Mosquito Repellent,90.0,8,6,82.0,120,False,120,8.0,8.88888888888889
Home & Cleaning,Surf Excel Matic Front Load Detergent Powder,530.0,4,6,507.0,2000,False,2,23.0,4.339622641509433
Home & Cleaning,Fevicol Mr.Original General Purpose White Glue ,50.0,2,6,49.0,105,False,100,1.0,2.0
Home & Cleaning,Aro Aluminium Container with Lid 230 ml,75.0,9,3,68.0,25,False,25,7.0,9.333333333333334
Home & Cleaning,Harpic Power Fresh 6 Toilet Cleaner Rim Block Floral Delight,188.0,10,6,169.0,35,False,35,19.0,10.106382978723403
Home & Cleaning,Origami So Soft Tissue Roll 3 Ply,390.0,11,6,347.0,696,False,12,43.0,11.025641025641026
Home & Cleaning,Ariel Matic Front Load Detergent Washing Powder,800.0,15,6,680.0,3000,False,3,120.0,15.0
Home & Cleaning,Gala Double Hockey Toilet Brush,150.0,10,6,135.0,58,False,1,15.0,10.0
Home & Cleaning,Surf Excel Detergent Bar Value Pack,114.0,0,6,114.0,800,False,800,0.0,0.0
Home & Cleaning,Odonil Zipper Blissful Citrus,55.0,0,1,55.0,10,False,10,0.0,0.0
Home & Cleaning,Eveready Base B22 9-Watt LED Bulb,150.0,0,2,150.0,58,False,1,0.0,0.0
Home & Cleaning,Scotch Brite Sponge Wipe,330.0,10,6,297.0,290,False,5,33.0,10.0
Home & Cleaning,Domex Disinfectant Floor Cleaner,180.0,5,6,170.0,1000,False,1,10.0,5.555555555555555
Home & Cleaning,Surf Excel Matic Powder Front Load ,810.0,7,2,750.0,4000,False,4,60.0,7.4074074074074066
Home & Cleaning,Scotch Brite Silver Sparks Scrub Pad,90.0,10,6,81.0,348,False,3,9.0,10.0
Home & Cleaning,Airwick Room Air Freshener Spray Cool Water & Aloe Vera,161.0,5,6,152.0,245,False,245,9.0,5.590062111801243
Home & Cleaning,Shubh kart - Surabhi Camphor Pouch 50g,95.0,9,6,86.0,50,False,50,9.0,9.473684210526317
Home & Cleaning,Pril Power Of Active Boosters,102.0,0,1,102.0,400,False,400,0.0,0.0
Home & Cleaning,Scotch Brite Tough Scrubber Brush,150.0,6,6,140.0,58,False,1,10.0,6.666666666666667
Home & Cleaning,Mortein Dual All Insect Killer Spray,280.0,10,6,252.0,600,False,600,28.0,10.0
Home & Cleaning,Lizol Double Concentrate Disinfectant Floor Cleaner Lavender,325.0,10,6,292.0,900,False,900,33.0,10.153846153846153
Home & Cleaning,Eveready Ultima Alkaline Battery AAA,68.0,0,6,68.0,116,False,2,0.0,0.0
Home & Cleaning,Shubh kart - Tejas Twisted Cotton Wicks 1000n,30.0,6,6,28.0,1000,False,1000,2.0,6.666666666666667
Home & Cleaning,Lizol Double Concentrate Disinfectant Floor Cleaner Citrus,650.0,8,6,598.0,1900,False,1,52.0,8.0
Home & Cleaning,Surf Excel Matic Top Load,720.0,9,4,649.0,4000,False,4,71.0,9.86111111111111
Home & Cleaning,Oxi Green Dish Wash Liquid - Lemon,105.0,6,6,98.0,500,False,500,7.0,6.666666666666667
Home & Cleaning,Mangalam Camphor,100.0,10,6,90.0,50,False,50,10.0,10.0
Home & Cleaning,Cherry Blossom Liquid Wax Polish (Dark Tan),98.0,5,6,93.0,75,False,75,5.0,5.1020408163265305
Home & Cleaning,Gala EzeeSqueegee Wiper,150.0,10,6,135.0,58,False,1,15.0,10.0
Home & Cleaning,Lizol Disinfectant Surface & Floor Cleaner Liquid Pine,205.0,8,6,188.0,975,False,975,17.0,8.292682926829269
Home & Cleaning,Philips Stellar Bright 16W Light Bulb,390.0,16,6,324.0,58,False,1,66.0,16.923076923076923
Home & Cleaning,Airwick EverFresh Gel Bathroom Air Freshener - Lavender Dew,70.0,10,6,63.0,50,False,50,7.0,10.0
Home & Cleaning,Origami Cups Plain 100 units,155.0,14,5,132.0,100,False,100,23.0,14.838709677419354
Home & Cleaning,Airwick EverFresh Gel Bathroom Air Freshener - Citrus Splash,70.0,10,6,63.0,50,False,50,7.0,10.0
Home & Cleaning,Ariel Matic Liquid Detergent Front Load,250.0,0,6,250.0,1000,False,1,0.0,0.0
Home & Cleaning,Om Bhakti Gangajal Packed At Gangotri,30.0,3,6,29.0,220,False,220,1.0,3.3333333333333335
Home & Cleaning,Odonil Air Freshner Lavender Meadows,75.0,5,4,71.0,75,False,75,4.0,5.333333333333334
Home & Cleaning,Om Bhakti Haldi ,12.0,0,4,12.0,15,False,15,0.0,0.0
Home & Cleaning,Cherry Blossom Wax Shoe Polish Dark Tan,68.0,5,6,64.0,40,False,40,4.0,5.88235294117647
Home & Cleaning,Dabur Odomos Naturals Mosquito Repellant Gel,75.0,8,4,69.0,80,False,80,6.0,8.0
Home & Cleaning,Shubh kart - Nirmal sugandhi mogra wet dhoop zipper 20 sticks,30.0,6,6,28.0,1160,False,20,2.0,6.666666666666667
Home & Cleaning,Lizol Disinfectant Surface & Floor Cleaner Liquid Floral,205.0,8,6,188.0,975,False,975,17.0,8.292682926829269
Home & Cleaning,Om Bhakti Wick for Diya - Ghee Cotton Wicks Big ,189.0,10,6,170.0,30,False,30,19.0,10.052910052910052
Home & Cleaning,Air Wick Room Air Freshener Spray - Lavender & Lotus,161.0,5,6,152.0,245,False,245,9.0,5.590062111801243
Home & Cleaning,Scotch Brite Kitchen Sink Brush,135.0,9,5,122.0,58,False,1,13.0,9.62962962962963
Home & Cleaning,Odonil Room Air Freshener Spray - Lavender Mist,150.0,12,1,132.0,137,False,137,18.0,12.0
Home & Cleaning,Godrej Aer Power Pocket - Long Lasting Bathroom Fragrance Lavender Bloom,55.0,0,4,55.0,10,False,10,0.0,0.0
Home & Cleaning,Origami Good Karma Paper Serviettes ,80.0,10,6,72.0,50,False,50,8.0,10.0
Home & Cleaning,Scotch Magic Tape,115.0,14,6,98.0,58,False,1,17.0,14.782608695652174
Home & Cleaning,Ambi Pur Car Freshener Gel - Relaxing Lavender,299.0,10,2,269.0,75,False,75,30.0,10.033444816053512
Home & Cleaning,Origami Kitchen Towels 4 in 1 60 Pulls 2 Ply,265.0,0,6,265.0,58,False,1,0.0,0.0
Home & Cleaning,Ariel Matic Liquid Detergent Front Load,225.0,0,6,225.0,1000,False,1,0.0,0.0
Home & Cleaning,Om Bhakti Wick for Diya - Ghee Cotton Wicks Small ,139.0,10,6,125.0,30,False,30,14.0,10.071942446043165
Home & Cleaning,Chakaachak Super Strong Scrub,29.0,3,5,28.0,58,False,1,1.0,3.4482758620689653
Home & Cleaning,Nimyle Lemongrass Floor Cleaner,165.0,5,5,156.0,975,False,975,9.0,5.454545454545454
Home & Cleaning,Oxi Green Floor Cleaner - Citrus ,179.0,10,6,161.0,1000,False,1,18.0,10.05586592178771
Home & Cleaning,Airwick Room Air Freshener Spray - Rose & Saffron,161.0,5,5,152.0,245,False,245,9.0,5.590062111801243
Home & Cleaning,Origami Luxuria Kitchen Towel 300 Pulls Single,320.0,0,2,320.0,58,False,1,0.0,0.0
Home & Cleaning,Philips EyePro 10.5W Light Bulb,220.0,10,6,198.0,58,False,1,22.0,10.0
Home & Cleaning,Mangalam Camphor Tablet Jar,280.0,10,6,252.0,100,False,100,28.0,10.0
Home & Cleaning,Chakaachak Super Sponge Wipes (Pack of 3),140.0,0,6,140.0,174,False,3,0.0,0.0
Home & Cleaning,"""Origami Good Karma Paper Serviettes - 100 napkins (1 ply)""",78.0,10,6,70.0,58,False,1,8.0,10.256410256410255
Home & Cleaning,Robin Dazzling Liquid Blue After Wash,74.0,5,6,70.0,200,False,200,4.0,5.405405405405405
Home & Cleaning,Om Bhakti Camphor Big,119.0,10,6,107.0,40,False,40,12.0,10.084033613445378
Home & Cleaning,Om Bhakti Wick for Diya - Cotton Long Batti ,20.0,0,6,20.0,75,False,75,0.0,0.0
Home & Cleaning,Om Bhakti Camphor Small,79.0,10,6,71.0,25,False,25,8.0,10.126582278481013
Home & Cleaning,Ariel Matic Top Load Detergent Washing Powder,499.0,0,1,499.0,2000,False,2,0.0,0.0
Home & Cleaning,Scotch Brite Multi-Purpose Sponge Wipes,700.0,17,6,581.0,580,False,10,119.0,17.0
Home & Cleaning,Surabhi Pure Camphor,50.0,2,6,49.0,25,False,25,1.0,2.0
Home & Cleaning,Lizol Double Concentrate Disinfectant Floor Cleaner Citrus,325.0,5,6,308.0,900,False,900,17.0,5.230769230769231
Home & Cleaning,Chakaachak Floor Pocha Large,50.0,0,1,50.0,58,False,1,0.0,0.0
Home & Cleaning,Ariel Matic Front Load Liquid Detergent,220.0,0,4,220.0,1000,False,1,0.0,0.0
Home & Cleaning,Harpic Power Fresh 6 Toilet Cleaner Rim Block Marine Splash,188.0,10,4,169.0,35,False,35,19.0,10.106382978723403
Home & Cleaning,Chakaachak Dust Proof Broom,180.0,2,6,175.0,58,False,1,5.0,2.7777777777777777
Home & Cleaning,Cherry Blossom Liquid Shoe Polish Neutral ,0.0,0,1,0.0,75,False,75,0.0,
Home & Cleaning,Om Bhakti Kumkum ,12.0,0,6,12.0,15,False,15,0.0,0.0
Home & Cleaning,Apsara Non Dust Eraser,60.0,10,5,54.0,1160,False,20,6.0,10.0
Home & Cleaning,Chakaachak Power Scrub (Pack of 2),42.0,2,6,41.0,116,False,2,1.0,2.380952380952381
Home & Cleaning,Om Bhakti Wick for Diya - Vanaspati Ghee Cotton Wicks Small ,69.0,11,6,61.0,30,False,30,8.0,11.594202898550725
Home & Cleaning,Whiskas Adult +1 year Salmon in Gravy,250.0,10,3,225.0,85,False,1,25.0,10.0
Home & Cleaning,Origami Paper Party Plates,240.0,0,6,240.0,580,False,50,0.0,0.0
Home & Cleaning,Gala Microfiber Multipurpose Cloth,140.0,7,6,129.0,58,False,1,11.0,7.857142857142857
Home & Cleaning,Ariel Matic Front Load Detergent Powder,260.0,0,6,260.0,1000,False,1,0.0,0.0
Home & Cleaning,Ariel Matic Liquid Detergent Front Load,250.0,0,4,250.0,1000,False,1,0.0,0.0
Home & Cleaning,Vim Dishwash Bar,23.0,4,0,22.0,300,True,300,1.0,4.3478260869565215
Home & Cleaning,Dettol Effective Protection Antiseptic Liquid,116.0,0,0,116.0,250,True,250,0.0,0.0
Home & Cleaning,Godrej Good Night Gold Flash Liquid Vapouriser,89.0,0,0,89.0,60,True,60,0.0,0.0
Home & Cleaning,Rin Detergent Powder,86.0,2,0,84.0,1000,True,1,2.0,2.3255813953488373
Home & Cleaning,Surf Excel Easy Wash Detergent Powder,136.0,3,0,131.0,1000,True,1,5.0,3.6764705882352944
Home & Cleaning,Rin Detergent Bar,10.0,0,0,10.0,140,True,140,0.0,0.0
Home & Cleaning,Odomos Mosquito Repellent Spray,90.0,8,0,82.0,100,True,100,8.0,8.88888888888889
Home & Cleaning,Chakaachak Super Steel Scrubber,12.0,8,0,11.0,58,True,1,1.0,8.333333333333332
Home & Cleaning,Scotch-Brite Scrub Sponge Ideal For Dishwash Liquid,65.0,9,0,59.0,116,True,2,6.0,9.230769230769232
Home & Cleaning,Gala No Dust Broom,190.0,7,0,175.0,58,True,1,15.0,7.894736842105263
Home & Cleaning,Chakaachak Eazo Grass Broom New ,105.0,2,0,102.0,58,True,1,3.0,2.857142857142857
Home & Cleaning,Vim Dishwash Bar,45.0,0,0,45.0,600,True,600,0.0,0.0
Home & Cleaning,Rin Fabric Whitener Detergent,69.0,10,0,62.0,500,True,500,7.0,10.144927536231885
Home & Cleaning,Comfort After Wash Fabric Conditioner Lily Fresh ,235.0,9,0,212.0,860,True,860,23.0,9.787234042553191
Home & Cleaning,Ujala Superme For Super Whiteness Of Clothes,25.0,0,0,25.0,75,True,75,0.0,0.0
Home & Cleaning,Surf Excel Quick Wash,208.0,6,0,195.0,1000,True,1,13.0,6.25
Home & Cleaning,Scotch BOPP Packaging Tape,80.0,15,0,68.0,58,True,1,12.0,15.0
Home & Cleaning,Origami Plates Plain,250.0,10,0,225.0,100,True,100,25.0,10.0
Home & Cleaning,Dettol Antiseptic Liquid,30.0,0,0,30.0,60,True,60,0.0,0.0
Health & Hygiene,Epigamia Fruit Yogurt Alphonso Mango,40.0,50,6,20.0,75,False,75,20.0,50.0
Health & Hygiene,Epigamia Fruit Yogurt Vanilla,40.0,50,6,20.0,75,False,75,20.0,50.0
Health & Hygiene,Nestle A+ Actiplus Probiotic Dahi Plain Curd,78.0,3,5,75.0,400,False,400,3.0,3.8461538461538463
Health & Hygiene,Dettol Original Germ Protection Alcohol Based Hand Sanitizer,25.0,0,6,25.0,50,False,50,0.0,0.0
Health & Hygiene,Dettol Antiseptic Disinfectant Liquid,66.0,0,6,66.0,125,False,125,0.0,0.0
Health & Hygiene,Durex Air Ultra Thin Condoms,82.0,0,6,82.0,174,False,3,0.0,0.0
Health & Hygiene,Durex Air Ultra Thin Condom,245.0,10,6,220.0,580,False,10,25.0,10.204081632653061
Health & Hygiene,Dabur Regular Hajmola,45.0,6,6,42.0,120,False,120,3.0,6.666666666666667
Health & Hygiene,Hajmola Anardana Digestive Tablets,45.0,6,2,42.0,120,False,180,3.0,6.666666666666667
Health & Hygiene,Zandu Balm,40.0,10,4,36.0,8,False,8,4.0,10.0
Health & Hygiene,Vicks Cough Drops Menthol,20.0,0,6,20.0,1160,False,20,0.0,0.0
Health & Hygiene,Durex Extra Time Condoms,228.0,10,6,205.0,580,False,10,23.0,10.087719298245613
Health & Hygiene,Vicks Vaporub,85.0,9,6,77.0,25,False,25,8.0,9.411764705882353
Health & Hygiene,Dettol Antiseptic Liquid,33.0,0,4,33.0,60,False,60,0.0,0.0
Health & Hygiene,Veet Sensitive Skin Hair Removal Cream,135.0,5,6,128.0,50,False,50,7.0,5.185185185185185
Health & Hygiene,Vicks VapoRub,145.0,11,2,129.0,50,False,50,16.0,11.03448275862069
Health & Hygiene,Dabur Hajmola Imli Digestive Tablets,45.0,6,6,42.0,120,False,120,3.0,6.666666666666667
Health & Hygiene,Dettol Antiseptic Liquid + Disinfectant Spray - Original,159.0,10,6,143.0,225,False,225,16.0,10.062893081761008
Health & Hygiene,Iodex Body Pain Expert ,40.0,2,6,39.0,8,False,8,1.0,2.5
Health & Hygiene,Patanjali Hing Goli,65.0,10,4,58.0,100,False,100,7.0,10.76923076923077
Health & Hygiene,Moov Fast Pain Relief Cream,189.0,15,6,160.0,50,False,50,29.0,15.343915343915343
Health & Hygiene,Dettol Hand Sanitizer,100.0,5,6,95.0,200,False,200,5.0,5.0
Health & Hygiene,Whisper Ultra Soft XL+ Sanitary Pads,330.0,2,6,323.0,30,False,30,7.0,2.1212121212121215
Health & Hygiene,Whisper Choice Regular Wing Sanitary Pad,30.0,0,2,30.0,406,False,7,0.0,0.0
Health & Hygiene,Savlon Surface Disinfectant Spray,165.0,10,6,148.0,170,False,170,17.0,10.303030303030303
Health & Hygiene,Durex Extra Thin Condoms,228.0,10,6,205.0,580,False,10,23.0,10.087719298245613
Health & Hygiene,Stayfree Secure Dry Cover Regular Sanitary Pad With Wings,30.0,3,6,29.0,406,False,7,1.0,3.3333333333333335
Health & Hygiene,Eno Fruit Salt Lemon Flavour Energy Powder,130.0,10,6,117.0,100,False,100,13.0,10.0
Health & Hygiene,Moov Pain Relief Specialist Spray,149.0,5,5,141.0,35,False,35,8.0,5.369127516778524
Health & Hygiene,Savlon Germ Protection Wipes,189.0,10,6,170.0,72,False,72,19.0,10.052910052910052
